"","edgeuid","x"
"39570",157461467,145
"39571",157461471,20
"39572",157461475,20
"39573",157461476,40
"39574",157461479,5
"39575",157461484,40
"39576",157461488,230
"39577",157461493,40
"39578",157461501,1165
"39579",157461511,5
"39580",157461512,235
"39581",157461531,305
"39582",157461534,305
"39583",157461541,310
"39584",157461545,305
"39585",157461550,335
"39586",157461555,1165
"39587",157461557,1160
"39588",157461568,995
"39589",157461595,20
"39590",157461597,25
"39591",157461601,25
"39592",157461603,25
"39593",157461604,25
"39594",157461616,160
"39595",157461617,150
"39596",157461629,510
"39597",157461630,85
"39598",157461659,85
"39599",157461662,85
"39600",157461664,500
"39601",157461675,130
"39602",157461677,40
"39603",157461678,130
"39604",157461687,135
"39605",157461700,5
"39606",157461715,140
"39607",157461716,135
"39608",157461720,105
"39609",157461722,105
"39610",157461725,105
"39611",157461726,105
"39612",157461727,40
"39613",157461729,10
"39614",157461730,10
"39615",157461829,265
"39616",157461830,260
"39617",157461832,245
"39618",157461833,250
"39619",157461836,85
"39620",157461837,150
"39621",157461838,145
"39622",157461839,145
"39623",157461840,85
"39624",157461841,85
"39625",157461843,85
"39626",157461845,85
"39627",157461849,85
"39628",157461853,85
"39629",157461863,85
"39630",157461864,85
"39631",157461865,85
"39632",157461867,85
"39633",157461868,85
"39634",157461873,25
"39635",157461874,10
"39636",157461875,25
"39637",157461876,35
"39638",157461880,55
"39639",157461881,35
"39640",157461885,80
"39641",157461889,65
"39642",157461890,60
"39643",157461901,150
"39644",157461906,150
"39645",157461909,150
"39646",157461910,145
"39647",157461921,145
"39648",157461922,145
"39649",157461924,145
"39650",157461927,145
"39651",157461928,145
"39652",157461930,145
"39653",157461932,150
"39654",157461933,150
"39655",157461939,35
"39656",157461943,35
"39657",157461945,5
"39658",157461946,170
"39659",157461947,5
"39660",157461950,170
"39661",157461951,155
"39662",157461953,160
"39663",157461955,160
"39664",157461956,170
"39665",157461958,175
"39666",157461959,180
"39667",157461982,175
"39668",157461985,195
"39669",157461987,195
"39670",157462110,70
"39671",157462115,60
"39672",157462183,5
"39673",157462184,125
"39674",157462187,135
"39675",157462193,175
"39676",157462203,195
"39677",157462215,215
"39678",157462243,5
"39679",157462244,220
"39680",157462255,195
"39681",157462258,195
"39682",157462262,190
"39683",157462267,150
"39684",157462270,150
"39685",157462271,190
"39686",157462274,170
"39687",157462277,175
"39688",157462278,175
"39689",157462285,190
"39690",157462288,190
"39691",157462294,5
"39692",157462295,5
"39693",157462298,5
"39694",157462299,185
"39695",157462300,5
"39696",157462301,195
"39697",157462302,5
"39698",157462305,5
"39699",157462306,5
"39700",157462307,5
"39701",157462311,200
"39702",157462312,205
"39703",157462314,5
"39704",157462315,5
"39705",157462316,5
"39706",157462318,5
"39707",157462322,175
"39708",157462330,170
"39709",157462339,175
"39710",157462341,175
"39711",157462343,180
"39712",157462344,175
"39713",157462348,180
"39714",157462350,180
"39715",157462352,180
"39716",157462356,180
"39717",157462358,180
"39718",157462360,180
"39719",157462361,165
"39720",157462362,170
"39721",157462363,5
"39722",157462364,180
"39723",157462367,175
"39724",157462368,175
"39725",157462369,170
"39726",157462413,155
"39727",157462414,5
"39728",157462415,5
"39729",157462417,10
"39730",157462423,10
"39731",157462431,215
"39732",157462436,25
"39733",157462438,245
"39734",157462439,305
"39735",157462442,315
"39736",157462443,330
"39737",157462444,320
"39738",157462450,10
"39739",157462459,5
"39740",157462460,140
"39741",157462466,20
"39742",157462469,65
"39743",157462472,10
"39744",157462475,25
"39745",157462479,30
"39746",157462482,5
"39747",157462483,5
"39748",157462485,175
"39749",157462486,5
"39750",157462493,175
"39751",157462496,10
"39752",157462509,170
"39753",157462510,5
"39754",157462512,140
"39755",157462514,5
"39756",157462516,170
"39757",157462524,175
"39758",157462545,5
"39759",157462546,175
"39760",157462621,150
"39761",157462622,5
"39762",157462623,10
"39763",157462624,175
"39764",157462629,175
"39765",157462630,25
"39766",157462631,25
"39767",157462632,25
"39768",157462640,25
"39769",157462641,65
"39770",157462643,65
"39771",157462645,65
"39772",157462646,60
"39773",157462647,60
"39774",157462649,60
"39775",157462668,5
"39776",157462673,35
"39777",157462676,35
"39778",157462681,200
"39779",157462683,240
"39780",157462685,25
"39781",157462686,240
"39782",157462688,25
"39783",157462691,190
"39784",157462696,175
"39785",157462697,25
"39786",157462702,180
"39787",157462704,25
"39788",157462705,175
"39789",157462706,45
"39790",157462709,685
"39791",157462710,155
"39792",157462711,5
"39793",157462712,965
"39794",157462714,960
"39795",157462715,270
"39796",157462716,5
"39797",157462717,450
"39798",157462719,10
"39799",157462721,285
"39800",157462722,280
"39801",157462723,485
"39802",157462724,275
"39803",157462725,160
"39804",157462726,170
"39805",157462732,175
"39806",157462737,5
"39807",157462738,465
"39808",157462739,465
"39809",157462740,460
"39810",157462747,465
"39811",157462748,465
"39812",157462750,35
"39813",157462751,205
"39814",157462752,240
"39815",157462753,240
"39816",157462754,240
"39817",157462756,5
"39818",157462759,5
"39819",157462774,5
"39820",157462775,5
"39821",157462776,5
"39822",157462777,5
"39823",157462778,5
"39824",157462780,5
"39825",157462783,5
"39826",157462784,5
"39827",157462790,25
"39828",157462792,45
"39829",157462793,45
"39830",157462808,5
"39831",157462811,5
"39832",157462812,5
"39833",157462813,5
"39834",157462814,5
"39835",157462831,80
"39836",157462832,75
"39837",157462835,75
"39838",157462839,75
"39839",157462841,20
"39840",157462843,75
"39841",157462844,20
"39842",157462846,15
"39843",157462847,60
"39844",157462853,20
"39845",157462856,20
"39846",157462857,20
"39847",157462863,60
"39848",157462864,250
"39849",157462866,255
"39850",157462867,60
"39851",157462868,285
"39852",157462870,285
"39853",157462871,20
"39854",157462872,20
"39855",157462881,180
"39856",157462882,180
"39857",157462883,180
"39858",157462884,290
"39859",157462885,15
"39860",157462886,20
"39861",157462887,20
"39862",157462888,10
"39863",157462889,215
"39864",157462893,110
"39865",157462895,110
"39866",157462896,110
"39867",157462899,110
"39868",157462902,110
"39869",157475564,350
"39870",157475567,345
"39871",157475568,15
"39872",157475569,10
"39873",157475570,10
"39874",157475571,15
"39875",157475579,15
"39876",157475580,15
"39877",157475597,25
"39878",157475601,25
"39879",157475602,40
"39880",157475606,45
"39881",157475613,325
"39882",157475626,15
"39883",157475628,5
"39884",157476289,450
"39885",157476290,15
"39886",157476291,440
"39887",157476293,10
"39888",157476302,10
"39889",157476303,70
"39890",157476304,10
"39891",157476309,20
"39892",157476310,20
"39893",157476355,30
"39894",157476378,125
"39895",157476379,20
"39896",157476380,20
"39897",157476382,95
"39898",157476384,95
"39899",157476385,65
"39900",157476387,85
"39901",157476391,65
"39902",157476392,80
"39903",157476395,25
"39904",157476397,25
"39905",157476399,25
"39906",157476400,25
"39907",157476401,15
"39908",157476402,25
"39909",157476404,25
"39910",157476405,25
"39911",157476409,85
"39912",157476411,15
"39913",157476412,15
"39914",157476413,90
"39915",157476414,5
"39916",157476415,10
"39917",157476416,45
"39918",157476418,15
"39919",157476420,70
"39920",157476421,70
"39921",157476425,25
"39922",157476426,25
"39923",157476431,70
"39924",157476446,5
"39925",157476451,25
"39926",157476452,25
"39927",157476456,5
"39928",157476457,5
"39929",157476459,5
"39930",157476468,5
"39931",157476471,5
"39932",157476476,25
"39933",157476486,25
"39934",157476487,25
"39935",157476570,660
"39936",157476582,660
"39937",157476585,680
"39938",157476595,15
"39939",157476596,15
"39940",157476600,20
"39941",157476601,20
"39942",157476602,70
"39943",157476603,5
"39944",157476606,55
"39945",157476607,5
"39946",157476608,385
"39947",157476610,385
"39948",157476611,380
"39949",157476615,385
"39950",157476616,385
"39951",157476617,10
"39952",157476618,20
"39953",157476619,20
"39954",157476624,405
"39955",157476628,385
"39956",157476630,400
"39957",157476631,400
"39958",157476634,380
"39959",157476636,385
"39960",157476637,380
"39961",157476644,400
"39962",157476647,400
"39963",157476648,390
"39964",157476652,55
"39965",157476654,60
"39966",157476655,60
"39967",157476658,60
"39968",157476664,405
"39969",157476665,405
"39970",157476670,435
"39971",157476672,60
"39972",157476673,75
"39973",157476674,440
"39974",157476676,410
"39975",157476677,430
"39976",157476678,155
"39977",157476679,425
"39978",157476680,675
"39979",157476681,675
"39980",157476686,75
"39981",157476687,150
"39982",157476690,145
"39983",157476693,10
"39984",157476694,95
"39985",157476695,240
"39986",157476699,240
"39987",157476702,240
"39988",157476708,245
"39989",157476709,240
"39990",157476710,245
"39991",157476711,250
"39992",157476716,250
"39993",157476717,245
"39994",157476720,245
"39995",157476723,230
"39996",157476746,245
"39997",157476758,255
"39998",157476759,35
"39999",157476765,25
"40000",157476766,35
"40001",157476768,55
"40002",157476771,30
"40003",157476772,25
"40004",157476774,25
"40005",157476781,210
"40006",157476794,10
"40007",157476795,55
"40008",157476796,45
"40009",157476801,15
"40010",157476802,5
"40011",157476803,5
"40012",157476807,5
"40013",157476808,5
"40014",157476820,35
"40015",157476828,5
"40016",157476832,5
"40017",157476846,5
"40018",157476854,25
"40019",157476856,25
"40020",157476857,25
"40021",157476858,25
"40022",157476860,25
"40023",157476861,25
"40024",157476864,25
"40025",157476883,5
"40026",157476885,5
"40027",157476886,15
"40028",157478208,5
"40029",157478211,5
"40030",157478216,5
"40031",157478217,5
"40032",157478229,155
"40033",157478733,100
"40034",157478793,140
"40035",157478795,10
"40036",157478796,110
"40037",157478797,140
"40038",157478801,125
"40039",157478809,110
"40040",157478895,10
"40041",157478896,10
"40042",157478897,10
"40043",157478902,10
"40044",157478903,5
"40045",157478906,10
"40046",157478907,10
"40047",157478908,145
"40048",157478910,145
"40049",157478912,145
"40050",157478927,120
"40051",157478930,95
"40052",157478932,105
"40053",157478935,105
"40054",157478942,120
"40055",157478968,85
"40056",157478978,85
"40057",157478999,20
"40058",157479003,20
"40059",157479019,15
"40060",157479025,5
"40061",157479033,5
"40062",157479042,5
"40063",157479055,85
"40064",157479056,5
"40065",157479057,15
"40066",157479058,5
"40067",157479066,15
"40068",157479075,15
"40069",157479114,25
"40070",157479128,30
"40071",157479147,35
"40072",157479154,5
"40073",157479155,5
"40074",157479160,5
"40075",157479163,110
"40076",157479166,115
"40077",157479182,85
"40078",157479184,5
"40079",157479185,120
"40080",157479191,130
"40081",157479198,120
"40082",157479199,10
"40083",157479200,180
"40084",157479205,40
"40085",157479208,145
"40086",157479210,140
"40087",157479211,145
"40088",157479219,10
"40089",157479227,10
"40090",157479229,10
"40091",157479230,15
"40092",157479231,10
"40093",157479233,10
"40094",157479234,10
"40095",157479238,160
"40096",157479239,160
"40097",157479242,160
"40098",157479244,160
"40099",157479245,145
"40100",157479246,165
"40101",157479247,135
"40102",157479249,155
"40103",157479253,20
"40104",157479256,165
"40105",157479257,185
"40106",157479258,20
"40107",157479260,165
"40108",157479262,155
"40109",157479266,195
"40110",157479269,200
"40111",157479288,195
"40112",157479289,185
"40113",157479299,180
"40114",157479304,180
"40115",157479308,10
"40116",157479309,125
"40117",157479318,95
"40118",157479319,25
"40119",157479320,95
"40120",157479321,95
"40121",157479325,125
"40122",157479348,300
"40123",157479356,300
"40124",157479366,225
"40125",157479367,220
"40126",157479372,220
"40127",157479375,220
"40128",157479376,220
"40129",157479377,25
"40130",157479378,10
"40131",157479379,30
"40132",157479384,25
"40133",157479396,145
"40134",157479398,145
"40135",157479399,145
"40136",157479402,145
"40137",157479406,220
"40138",157479410,145
"40139",157479412,145
"40140",157479415,220
"40141",157479416,165
"40142",157479418,25
"40143",157479419,25
"40144",157479422,30
"40145",157479425,165
"40146",157479426,165
"40147",157479427,30
"40148",157479428,35
"40149",157479429,165
"40150",157479436,145
"40151",157479440,170
"40152",157479442,165
"40153",157479446,165
"40154",157479447,165
"40155",157479449,170
"40156",157479490,165
"40157",157479492,170
"40158",157479493,175
"40159",157479499,170
"40160",157479502,165
"40161",157479521,170
"40162",157479532,110
"40163",157479534,110
"40164",157479578,430
"40165",157479581,435
"40166",157479584,480
"40167",157479585,10
"40168",157479596,115
"40169",157479599,115
"40170",157479601,120
"40171",157479603,115
"40172",157479606,115
"40173",157479607,115
"40174",157479608,70
"40175",157479609,105
"40176",157479610,470
"40177",157479611,455
"40178",157479612,330
"40179",157479613,270
"40180",157479653,5
"40181",157479667,5
"40182",157479669,5
"40183",157479672,5
"40184",157479674,5
"40185",157479675,5
"40186",157479680,5
"40187",157479690,215
"40188",157479691,280
"40189",157479693,280
"40190",157479694,285
"40191",157479697,280
"40192",157479699,280
"40193",157479700,270
"40194",157479701,280
"40195",157479702,275
"40196",157479705,5
"40197",157479708,270
"40198",157479712,270
"40199",157479713,260
"40200",157479715,5
"40201",157479721,115
"40202",157479722,115
"40203",157479724,115
"40204",157479728,115
"40205",157479730,115
"40206",157479765,260
"40207",157479771,255
"40208",157479807,210
"40209",157479808,210
"40210",157479813,210
"40211",157479816,210
"40212",157479817,220
"40213",157479820,220
"40214",157479822,220
"40215",157479824,220
"40216",157479826,210
"40217",157479827,210
"40218",157479833,220
"40219",157479838,220
"40220",157479839,220
"40221",157479840,15
"40222",157479847,5
"40223",157479881,5
"40224",157479882,5
"40225",157479917,5
"40226",157479918,10
"40227",157479919,10
"40228",157479920,5
"40229",157479922,5
"40230",157479924,245
"40231",157479934,10
"40232",157479935,10
"40233",157479937,10
"40234",157479938,5
"40235",157479940,5
"40236",157479944,5
"40237",157479945,5
"40238",157479946,5
"40239",157479949,5
"40240",157479954,5
"40241",157479955,5
"40242",157479962,5
"40243",157479982,170
"40244",157480068,560
"40245",157480069,555
"40246",157480515,5
"40247",157480517,5
"40248",157480519,5
"40249",157480521,5
"40250",157480522,25
"40251",157480531,25
"40252",157480532,25
"40253",157480538,25
"40254",157480539,25
"40255",157480540,25
"40256",157480541,5
"40257",157480544,5
"40258",157480547,20
"40259",157480584,5
"40260",157480594,275
"40261",157480645,280
"40262",157480659,90
"40263",157488642,100
"40264",157488646,60
"40265",157488647,165
"40266",157488649,220
"40267",157491032,45
"40268",157491033,45
"40269",157492065,440
"40270",157492066,95
"40271",157492125,5
"40272",157492126,200
"40273",157492127,315
"40274",157492128,340
"40275",157492213,20
"40276",157492272,55
"40277",157492293,75
"40278",157492302,265
"40279",157492305,15
"40280",157492318,350
"40281",157492324,345
"40282",157492338,580
"40283",157492339,695
"40284",157492342,100
"40285",157492352,70
"40286",157492353,5
"40287",157492360,5
"40288",157492364,5
"40289",157492371,50
"40290",157492374,45
"40291",157492375,40
"40292",157492376,45
"40293",157492377,10
"40294",157492379,5
"40295",157492380,35
"40296",157492381,10
"40297",157492382,15
"40298",157492383,10
